ID_cliente;Nombre_cliente;UNIDAD;ASESOR;COORD_VENTA;Eve. Ene 2018;Eve. Feb 2018;Eve. Mar 2018;Eve. Abr 2018;Eve. May 2018;Eve. Jun 2018;Eve. Jul 2018;Eve. Ago 2018;Eve. Sep 2018;Eve. Oct 2018;Eve. Nov 2018;Eve. Dic 2018;Eventos 2018;Cliente Eventos 2018;Eve. Ene 2019;Eve. Feb 2019;Eve. Mar 2019;Eve. Abr 2019;Eve. May 2019;Eve. Jun 2019;Eve. Jul 2019;Eve. Ago 2019;Eve. Sep 2019;Eve. Oct 2019;Eve. Nov 2019;Eve. Dic 2019;Eventos 2019;Cliente Eventos 2019;Eve. Ene 2020;Eve. Feb 2020;Eve. Mar 2020;Eve. Abr 2020;Eve. May 2020;Eve. Jun 2020;Eve. Jul 2020;Eve. Ago 2020;Eve. Sep 2020;Eve. Oct 2020;Eve. Nov 2020;Eve. Dic 2020;Eventos 2020;Cliente Eventos 2020;Eve. Ene 2021;Eve. Feb 2021;Eve. Mar 2021;Eve. Abr 2021;Eve. May 2021;Eve. Jun 2021;Eve. Jul 2021;Eve. Ago 2021;Eve. Sep 2021;Eve. Oct 2021;Eve. Nov 2021;Eventos 2021;Cliente Eventos 2021;Modelo atención Eventos;Tipo Cliente Eventos;Ali. Ene 2018;Ali. Feb 2018;Ali. Mar 2018;Ali. Abr 2018;Ali. May 2018;Ali. Jun 2018;Ali. Jul 2018;Ali. Ago 2018;Ali. Sep 2018;Ali. Oct 2018;Ali. Nov 2018;Ali. Dic 2018;Alimentos 2018;Cliente Alimentos 2018;Ali. Ene 2019;Ali. Feb 2019;Ali. Mar 2019;Ali. Abr 2019;Ali. May 2019;Ali. Jun 2019;Ali. Jul 2019;Ali. Ago 2019;Ali. Sep 2019;Ali. Oct 2019;Ali. Nov 2019;Ali. Dic 2019;Alimentos 2019;Cliente Alimentos 2019;Ali. Ene 2020;Ali. Feb 2020;Ali. Mar 2020;Ali. Abr 2020;Ali. May 2020;Ali. Jun 2020;Ali. Jul 2020;Ali. Ago 2020;Ali. Sep 2020;Ali. Oct 2020;Ali. Nov 2020;Ali. Dic 2020;Alimentos 2020;Cliente Alimentos 2020;Ali. Ene 2021;Ali. Feb 2021;Ali. Mar 2021;Ali. Abr 2021;Ali. May 2021;Ali. Jun 2021;Ali. Jul 2021;Ali. Ago 2021;Ali. Sep 2021;Ali. Oct 2021;Ali. Nov 2021;Alimentos 2021;Cliente Alimentos 2021;Modelo atención Alimentos;Tipo Cliente Alimentos;Alo. Ene 2017;Alo. Feb 2017;Alo. Mar 2017;Alo. Abr 2017;Alo. May 2017;Alo. Jun 2017;Alo. Jul 2017;Alo. Ago 2017;Alo. Sep 2017;Alo. Oct 2017;Alo. Nov 2017;Alo. Dic 2017;Alojamiento 2017;Cliente Alojamiento 2017;Alo. Ene 2018;Alo. Feb 2018;Alo. Mar 2018;Alo. Abr 2018;Alo. May 2018;Alo. Jun 2018;Alo. Jul 2018;Alo. Ago 2018;Alo. Sep 2018;Alo. Oct 2018;Alo. Nov 2018;Alo. Dic 2018;Alojamiento 2018;Cliente Alojamiento 2018;Alo. Ene 2019;Alo. Feb 2019;Alo. Mar 2019;Alo. Abr 2019;Alo. May 2019;Alo. Jun 2019;Alo. Jul 2019;Alo. Ago 2019;Alo. Sep 2019;Alo. Oct 2019;Alo. Nov 2019;Alo. Dic 2019;Alojamiento 2019;Cliente Alojamiento 2019;Alo. Ene 2020;Alo. Feb 2020;Alo. Mar 2020;Alo. Abr 2020;Alo. May 2020;Alo. Jun 2020;Alo. Jul 2020;Alo. Ago 2020;Alo. Sep 2020;Alo. Oct 2020;Alo. Nov 2020;Alo. Dic 2020;Alojamiento 2020;Cliente Alojamiento 2020;Alo. Ene 2021;Alo. Feb 2021;Alo. Mar 2021;Alo. Abr 2021;Alo. May 2021;Alo. Jun 2021;Alo. Jul 2021;Alo. Ago 2021;Alo. Sep 2021;Alo. Oct 2021;Alo. Nov 2021;Alojamiento 2021;Clientes Alojamiento 2021;Modelo atención Alojamiento;Tipo Cliente Alojamiento;Rec. Ene 2018;Rec. Feb 2018;Rec. Mar 2018;Rec. Abr 2018;Rec. May 2018;Rec. Jun 2018;Rec. Jul 2018;Rec. Ago 2018;Rec. Sep 2018;Rec. Oct 2018;Rec. Nov 2018;Rec. Dic 2018;Recreación 2018;Cliente Recreación 2018;Rec. Ene 2019;Rec. Feb 2019;Rec. Mar 2019;Rec. Abr 2019;Rec. May 2019;Rec. Jun 2019;Rec. Jul 2019;Rec. Ago 2019;Rec. Sep 2019;Rec. Oct 2019;Rec. Nov 2019;Rec. Dic 2019;Recreación 2019;Cliente Recreación 2019;Rec. Ene 2020;Rec. Feb 2020;Rec. Mar 2020;Rec. Abr 2020;Rec. May 2020;Rec. Jun 2020;Rec. Jul 2020;Rec. Ago 2020;Rec. Sep 2020;Rec. Oct 2020;Rec. Nov 2020;Rec. Dic 2020;Recreación 2020;Cliente Recreación 2020;Rec. Ene 2021;Rec. Feb 2021;Rec. Mar 2021;Rec. Abr 2021;Rec. May 2021;Rec. Jun 2021;Rec. Jul 2021;Rec. Ago 2021;Rec. Sep 2021;Rec. Oct 2021;Rec. Nov 2021;Recreación 2021;Cliente Recreación 2021;Modelo atención Recreación;Tipo Cliente Recreación;Edu. Ene 2018;Edu. Feb 2018;Edu. Mar 2018;Edu. Abr 2018;Edu. May 2018;Edu. Jun 2018;Edu. Jul 2018;Edu. Ago 2018;Edu. Sep 2018;Edu. Oct 2018;Edu. Nov 2018;Edu. Dic 2018;Educación 2018;Cliente Educación 2018;Edu. Ene 2019;Edu. Feb 2019;Edu. Mar 2019;Edu. Abr 2019;Edu. May 2019;Edu. Jun 2019;Edu. Jul 2019;Edu. Ago 2019;Edu. Sep 2019;Edu. Oct 2019;Edu. Nov 2019;Edu. Dic 2019;Educación 2019;Cliente Educación 2019;Edu. Ene 2020;Edu. Feb 2020;Edu. Mar 2020;Edu. Abr 2020;Edu. May 2020;Edu. Jun 2020;Edu. Jul 2020;Edu. Ago 2020;Edu. Sep 2020;Edu. Oct 2020;Edu. Nov 2020;Edu. Dic 2020;Educación 2020;Cliente Educación 2020;Edu. Ene 2021;Edu. Feb 2021;Edu. Mar 2021;Edu. Abr 2021;Edu. May 2021;Edu. Jun 2021;Edu. Jul 2021;Edu. Ago 2021;Edu. Sep 2021;Edu. Oct 2021;Edu. Nov 2021;Educación 2021;Cliente Educación 2021;Modelo atención Educación;Tipo Cliente Educación;Dep. Ene 2018;Dep. Feb 2018;Dep. Mar 2018;Dep. Abr 2018;Dep. May 2018;Dep. Jun 2018;Dep. Jul 2018;Dep. Ago 2018;Dep. Sep 2018;Dep. Oct 2018;Dep. Nov 2018;Dep. Dic 2018;Deportes 2018;Clientes Deportes 2018;Dep. Ene 2019;Dep. Feb 2019;Dep. Mar 2019;Dep. Abr 2019;Dep. May 2019;Dep. Jun 2019;Dep. Jul 2019;Dep. Ago 2019;Dep. Sep 2019;Dep. Oct 2019;Dep. Nov 2019;Dep. Dic 2019;Deportes 2019;Cliente Deportes 2019;Dep. Ene 2020;Dep. Feb 2020;Dep. Mar 2020;Dep. Abr 2020;Dep. May 2020;Dep. Jun 2020;Dep. Jul 2020;Dep. Ago 2020;Dep. Sep 2020;Dep. Oct 2020;Dep. Nov 2020;Dep. Dic 2020;Deportes 2020;Cliente Deportes 2020;Dep. Ene 2021;Dep. Feb 2021;Dep. Mar 2021;Dep. Abr 2021;Dep. May 2021;Dep. Jun 2021;Dep. Jul 2021;Dep. Ago 2021;Dep. Sep 2021;Dep. Oct 2021;Dep. Nov 2021;Deportes 2021;Cliente Deportes 2021;Modelo atención Deportes;Tipo Cliente Cliente Deportes;Bienestar. Ene 2018;Bienestar. Feb 2018;Bienestar. Mar 2018;Bienestar. Abr 2018;Bienestar. May 2018;Bienestar. Jun 2018;Bienestar. Jul 2018;Bienestar. Ago 2018;Bienestar. Sep 2018;Bienestar. Oct 2018;Bienestar. Nov 2018;Bienestar. Dic 2018;Bienestar 2018;Cliente Bienestar 2018;Bienestar. Ene 2019;Bienestar. Feb 2019;Bienestar. Mar 2019;Bienestar. Abr 2019;Bienestar. May 2019;Bienestar. Jun 2019;Bienestar. Jul 2019;Bienestar. Ago 2019;Bienestar. Sep 2019;Bienestar. Oct 2019;Bienestar. Nov 2019;Bienestar. Dic 2019;Bienestar 2019;Cliente Bienestar 2019;Bienestar. Ene 2020;Bienestar. Feb 2020;Bienestar. Mar 2020;Bienestar. Abr 2020;Bienestar. May 2020;Bienestar. Jun 2020;Bienestar. Jul 2020;Bienestar. Ago 2020;Bienestar. Sep 2020;Bienestar. Oct 2020;Bienestar. Nov 2020;Bienestar. Dic 2020;Bienestar 2020;Cliente Bienestar 2020;Bienestar. Ene 2021;Bienestar. Feb 2021;Bienestar. Mar 2021;Bienestar. Abr 2021;Bienestar. May 2021;Bienestar. Jun 2021;Bienestar. Jul 2021;Bienestar. Ago 2021;Bienestar. Sep 2021;Bienestar. Oct 2021;Bienestar. Nov 2021;Bienestar 2021;Cliente Bienestar 2021;Modelo atención Bienestar;Tipo Cliente Cliente Bienestar;Venta cruzada 2021;Años de compra Eventos;Años de compra Alimentos;Años de compra Alojamiento;Años de compra Recreación;Años de compra Educación;Años de compra Deportes;Años de compra Bienestar
8942829;Tipo_D_40;CLIENTE;ASESOR 5;COORDINADOR 02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ejecutivo con asesor;No cliente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ejecutivo con asesor;No cliente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6134821,429;0;0;0;0;0;0;5100000;11234821,43;1;0;0;0;0;0;5004464,286;0;0;0;0;0;0;5004464,286;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3444726;0;0;0;4618793;0;0;8063519;1;0;0;0;0;0;38616;753462;0;0;1153005;0;0;1945083;1;0;0;0;0;0;733340;0;0;0;1183385;0;1916725;1;Asesor empresarial;Recompra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ejecutivo con asesor;No cliente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ejecutivo con asesor;No cliente;0;0;0;0;6134821,429;0;0;0;0;0;0;5100000;11234821,43;1;0;0;0;0;0;8449190,286;0;0;0;4618793;0;0;13067983,29;1;0;0;0;0;0;38616;753462;0;0;1153005;0;0;1945083;1;0;0;0;0;0;733340;0;0;0;1183385;0;1916725;1;Asesor empresarial;Recompra;1;0;0;2;3;0;0;4
8513799;Tipo_D_1;CLIENTE;ASESOR 17;COORDINADOR 03;82502213;53160164;161043973;468840067;1637021134;400179368;948925058;210013170;343511318;599201228;2122496407;625164672;7652058772;1;13986220;374410036;98447027;359095008;1640126977;89079145;522255151;500801453;195747852;830143203,1;2508391304;865925773;7998409149;1;470422;9438672;40441972;463536;65243837;1301520712;66289288;475240493;224041999;266631581;157615219;1525200662;4132598393;1;162953636;1352036561;223249838;191259008;362597803;1780015655;422723444;576261666;363520764;556806334,7;0;5991424710;1;Asesor empresarial;Recompra;12385602;62633739;77199124;115851865;81473097;121686172;43431101;99041439;149672191;155599473;95302575;15169023;1029445401;1;7375507;20654046;33549913;106705784;130629636;151351818;63552027;345466236;526099263;279993742;223973740;16034059;1905385771;1;0;5448041;2607034;0;0;194627332;1077398;0;9879244;109700676;3736995;2965600;330042320;1;155000;1156000;2123450;0;1866750;774000;2475008;4684074;19590702;51868850;0;84693834;1;Asesor empresarial;Recompra;0;0;0;0;0;0;4325843,75;0;0;0;19752410,71;0;24078254,46;1;0;0;0;0;0;0;0;9456321,429;0;0;0;0;9456321,429;1;0;0;0;0;0;0;8849107,143;0;0;0;0;844196,4286;9693303,571;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;0;0;0;0;2368900;168862360;0;0;4500742;119774309;0;0;295506311;1;0;0;0;0;2510680;205136388;0;10182627;3458186;186969114;1530243;121227681;531014919;1;0;0;0;0;0;0;0;0;0;3218994;0;0;3218994;1;0;0;0;0;20993022;0;0;0;0;0;0;20993022;1;Asesor empresarial;Recompra;0;0;63554964;151740995;330612902;487295001;488949718;505794630;542337932;347511642;526177742;445754614;3889730140;1;0;3183600;1774000;25734132;22137129;75285630;125560200;209499600;26114082;22087222;131189701;95254841;737820137;1;0;0;181151618;285843961;488000;281723601;104490979;50717780;129028077;229656527;197658699;272646997;1733406239;1;0;14975006;26887000;10775000;233866507;60611067;47847800;571667939;136696038;27268800;878100;1131473257;1;Asesor empresarial;Recompra;14781715;37583320;66311074;235467032;401396497;52733423;276057093;403751679;951602434;199577283;833193301;238923422;3711378273;1;0;18074424;56373848;88141585;64650433;34514701;238172199;225717799;198257163;522394534;92845031;303018919;1842160636;1;0;0;0;110824017;0;134498495;4231920;0;277783000;38763780;334959880;17499350;918560442;1;0;38796688;15545462;85755786;1329806;8584695;0;328800;9448464;28219285;0;188008986;1;Asesor empresarial;Recompra;109669530;153377223;368109135;971899959;2452872530;1230756324;1757362970;1228057239;1991624617;1421663935;3577170025;1325011731;16587575219;1;21361727;416322106;190144788;579676509;1860054855;555367682;958388684,1;1291667715;949676546;1841587815;2957930019;1402305469;13024483916;1;470422;14886713;224200624;397131514;65731837;1912370140;176089585;525958273;640732320;647971558;693970793;1818312609;7117826388;1;163108636;1406964255;267805750;287789794;620653888;1849985417;473046252;1152942479;529255968;664163269,7;878100;7416593809;1;Asesor empresarial;Recompra;5;4;4;3;4;4;4;4
9664238;Tipo_D_2;CLIENTE;ASESOR 18;COORDINADOR 03;1232770;0;0;0;0;86560;0;115239528;47938958,04;86988326,2;579513980;340073039;1171073161;1;4332356;118175742;84033860;9678481;111064817;0;3605700;113717318;79999653;41313046;636107090;461683521;1663711584;1;9633647;31646388;4160385;0;1765783;4441830;18567355;34983962;577500;8812412;9218943;742022110;865830315;1;0;0;0;0;0;0;0;4579135;32137515;5427407;17425706;59569763;1;Asesor empresarial;Recompra;0;0;0;0;0;0;405824;13861902;5241516;5621336;530620;19078476;44739674;1;505677;4168670;315024;17355702;418950;0;0;40124499;4438989;5553058;5435104;3873859;82189532;1;2201780;4303715;1932360;0;0;936561;0;37952920;59367;2926873;4442475;130239701;184995752;1;0;0;0;0;0;0;0;781289;135593647;5427475;0;141802411;1;Asesor empresarial;Recompra;0;389419,6429;0;0;0;1638392,857;0;0;606139285,7;703935714,3;193326071,4;0;1505428884;1;0;0;0;0;0;0;0;123303571,4;135008392,9;104017857,1;55070803,57;57001785,71;474402410,7;1;75873214,29;122691071,4;191432183,9;0;0;0;0;0;186830357,1;67000091,07;62410714,29;78193839,29;784431471,4;1;41225000;160634821,4;74716071,43;0;0;0;0;0;0;0;0;0;276575892,9;1;0;0;0;0;0;0;0;0;149962438;37294378;0;187256816;1;Asesor empresarial;Recompra;0;0;0;0;0;0;46504597;0;0;0;0;166201541;212706138;1;0;0;0;0;0;0;0;0;0;86803175;1496629;132860703;221160507;1;34826554;0;0;0;0;0;0;0;0;0;4284085;24345435;63456074;1;0;0;0;0;0;0;0;0;0;148337988;0;148337988;1;Asesor empresarial;Recompra;0;0;0;0;0;0;8385919;11206915;40275477;23352771;9000274;8621115;100842471;1;8627542;10838037;37018695;0;2661000;0;20323500;46756700;87956900;64517753;42631023;33222192;354553342;1;25305366;44396783;8738333;0;3876000;8356446;4310000;2686000;4681000;20573000;0;0;122922928;1;0;0;0;0;0;0;0;0;29970000;24413600;11124000;65507600;1;Asesor empresarial;Recompra;0;198102;0;0;3242597;2558388;512694;10525327;6708252;6349179;13076925;1668047;44839511;1;0;0;0;0;1271966;1243800;8646560;23352564;5330712;5343016;1444512;0;46633130;1;0;3989046;2651614;0;0;0;0;0;0;0;0;1083193;7723853;1;0;0;0;0;0;0;0;0;226902;0;0;226902;1;Asesor empresarial;Recompra;1232770;198102;0;0;3242597;2644948;55809034;274137243,4;235172595,9;226329469,3;657192602,6;592644003,7;2048603366;1;89338789,29;255873520,4;312799762,9;27034183;115416733;1243800;32575760;223951081;364556611,1;270530139,1;749525072,3;709834114,3;3152679566;1;113192347;244970753,4;92198763,43;0;5641783;13734837;22877355;75622882;5317867;32312285;17945503;897690439;1521504815;1;0;0;0;0;0;0;0;5360424;347890502;220900848;28549706;602701480;1;Asesor empresarial;Recompra;6;4;4;5;4;4;4;4
8964387;Tipo_N_1;CLIENTE;ASESOR 19;COORDINADOR 03;201797573;170226883;748308544;133308876;561814116;591692408;288332520;235136519;231180179;832518383;250195400;301203599;4545715000;1;0;0;0;407563549;124289503;666652784;318438710;206617607;411469394;10819289;120157125;369195681;2635203642;1;0;0;0;0;0;0;0;0;0;0;0;478595395;478595395;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;0;0;7083457;0;0;0;0;0;0;0;0;0;7083457;1;0;0;0;0;0;31389414;0;0;0;0;0;0;31389414;1;0;0;0;0;0;0;0;0;0;0;0;3136500;3136500;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76787423,21;0;0;0;95512007,14;0;172299430,4;1;0;0;0;0;0;71019436,61;0;0;0;0;0;0;71019436,61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;0;0;0;0;0;0;0;0;0;96237397;0;0;96237397;1;0;0;0;0;0;78647039;0;0;0;0;0;0;78647039;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;0;0;0;0;0;0;0;0;0;0;29601600;0;29601600;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;0;0;0;0;0;0;0;0;1224000;12775968;1110122;7607888;22717978;1;0;0;0;0;0;28004482;2206490;0;1070703;0;0;0;31281675;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;201797573;170226883;755392001;133308876;561814116;591692408;365119943,2;235136519;232404179;941531748;376419129,1;308811487;4873654862;1;0;0;0;407563549;124289503;875713155,6;320645200;206617607;412540097;10819289;120157125;369195681;2847541207;1;0;0;0;0;0;0;0;0;0;0;0;481731895;481731895;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;0;3;3;2;2;1;2;3
8059627;Tipo_P_112;BIENESTAR;SIN ASIGNACIÓN;NO COORDINADOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ejecutivo con asesor;No cliente;0;0;1992410;9592768;9594328;4040535;5738210;24179963;34935161;34651211;56360078;16259838;197344502;1;7059339;23813577;3117100;0;0;0;0;0;0;0;0;0;33990016;1;0;0;3512016;0;0;0;0;0;0;0;0;0;3512016;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;620625;0;0;0;0;0;0;0;0;0;0;35315089,29;35935714,29;1;0;8994250;0;44955803,57;0;8037937,5;483035,7143;0;0;50359910,71;0;79946875;192777812,5;1;0;23991785,71;22283571,43;27877991,07;107653616,1;37207500;30123794,64;0;140760287,5;91103080,36;109284732,1;28624084,82;618910443,8;1;0;506875;0;0;0;0;0;0;0;0;0;0;506875;1;0;0;0;0;0;0;141796;0;20515064;15722701;0;36379561;1;Asesor empresarial;Recompra;0;0;20057747;71809608;73500039;10824285;46910372;60539831;100755002;81733540;126377402;81908153;674415979;1;6022410;61414414;7586928;0;0;0;0;0;0;0;0;0;75023752;1;0;0;5154670;0;0;896800;0;0;0;0;0;0;6051470;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;167625744;267444016;245730648;206526080;295798096;243760064;135257280;172900272;241253835;181502204;187359717;17766650;2362924606;1;0;55027706;0;0;0;0;0;0;0;0;0;0;55027706;1;0;0;245344728;245672981;1012487100;871172052;0;0;0;0;0;4414900;2379091761;1;0;0;0;0;0;0;176697690;0;0;2387242;0;179084932;1;Asesor empresarial;Recompra;0;0;0;0;0;0;0;0;0;0;374236443;500471036;874707479;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9792996;62053521;0;58393768;0;0;0;0;0;0;130240285;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;167625744;276438266;267780805;332884259,6;378892463;266662821,5;188388897,7;257620066;376943998;348246865,7;744333640;696352552;4302170379;1;13081749;164247482,7;32987599,43;27877991,07;107653616,1;37207500;30123794,64;0;140760287,5;91103080,36;109284732,1;28624084,82;782951917,8;1;0;506875;263804410;307726502;1012487100;930462620;0;0;0;0;0;4414900;2519402407;1;0;0;0;0;0;0;176839486;0;20515064;18109943;0;215464493;1;Asesor empresarial;Recompra;2;0;3;5;3;4;2;4
9351268;Tipo_D_3;CLIENTE;ASESOR 35;COORDINADOR 03;9873718;22055665;33441000;230517291;44082243;47813088;22814316;17207443;172443690;448108942;227747363;70439377;1346544136;1;63903617;106707071;101321702;267330521;125211402;23938381;108138005,4;83609495;204572141;496862671;116187441;772830435;2470612882;1;502723;102712268;17915783;0;23584617;30410951;28773614;101874745;87654760;215723795;150909967;329500749,5;1089563972;1;9732520;55121153;82428969;36873136;44298014;165742783;161801418;170038068;179305055;289964054;0;1195305170;1;Asesor empresarial;Recompra;927820;27466829;15250007;27484190;18092936;19640073;11352843;18697696;43297378;83223471;27075449;14167925;306676617;1;7257867;17774244;21252684;13246102;28541363;10988968;24340936;33439732;57567996;76965626;54286845;19848380;365510743;1;4877830;18209398;17511287;6822632;23955332;60047125;114164180;46643306;3420775;5610584;20314521;15704610;337281580;1;12441110;8348900;16212336;16431444;18971100;31231321;40036311;27400599;22209716;38586922;0;231869759;1;Asesor empresarial;Recompra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33361607,14;0;0;0;33361607,14;1;0;0;0;0;0;0;0;0;45532966,07;0;0;0;45532966,07;1;0;0;0;0;0;0;0;0;0;131071,4286;262142,8571;0;393214,2857;1;0;0;0;0;0;0;612465;0;0;0;349766;962231;1;Asesor empresarial;Recompra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27998115;27998115;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;0;0;0;0;0;0;0;0;0;4328000;0;0;4328000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;516000;0;4386000;2451000;0;2580000;2235000;11835750;24003750;1;2580000;0;0;0;0;0;16236441;6063000;0;0;0;24879441;1;Asesor empresarial;Recompra;0;0;3328382;0;0;0;0;0;1113690;0;0;0;4442072;1;0;0;0;1614600;734850;0;0;15831144;4016596;446810;1804607;0;24448607;1;0;0;0;0;0;0;2002000;0;0;0;0;161000;2163000;1;0;0;0;0;0;0;3512300;0;0;0;0;3512300;1;Asesor empresarial;Recompra;10801538;49522494;52019389;258001481;62175179;67453161;34167159;35905139;250216365,1;535660413;254822812;84607302;1695352432;1;71161484;124481315;122574386;282191223;154487615;34927349;132478941,4;132880371;311689699,1;574275107;172278893;792678815;2906105198;1;5380553;120921666;35427070;6822632;48055949;90458076;149325794;150969051;91075535;224045450,4;173721630,9;385200224,5;1481403632;1;24753630;63470053;98641305;53304580;63269114;196974104;222198935;203501667;201514771;328550976;349766;1456528901;1;Asesor empresarial;Recompra;5;4;4;4;1;3;4;4
9420781;Tipo_N_2;CLIENTE;ASESOR 39;COORDINADOR 03;13196134;145357961;109471880;20744130;209352213;193320358;183386714;45860415;52912383;118114116;267402639;268724526;1627843469;1;41866383;31676067;146198213;156227708;882921094;56533017;274231483;322578516;644063397;250959491;377705731;524100290;3709061390;1;0;0;22060200;3187800;1210000;52282915;6409199;2985000;14718000;15116640;112956800;15056259;245982813;1;0;0;56727000;2067896;3850000;46809049;5424848;8141738;11070246;19060000;0;153150777;1;Asesor empresarial;Recompra;1417100;1707925;875911;3582998;26177309;1588100;3897280;10634421;12187405;5424571;9726691;65808788;143028499;1;0;4996150;3525606;2361040;9985259;1948330;1547472;6293455;9918725;11266812;26317124;22143051;100303024;1;0;0;0;0;0;0;0;0;0;0;0;37872000;37872000;1;0;0;0;0;10395000;23580600;396000;3764650;9003450;0;0;47139700;1;Asesor empresarial;Recompra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1331250;0;0;0;1331250;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Asesor empresarial;Nuevo;0;0;0;0;0;0;0;0;0;35028150;0;0;35028150;1;0;0;0;0;0;0;0;0;0;44971130;0;0;44971130;1;0;0;0;0;0;0;0;0;0;2748399;0;0;2748399;1;0;0;0;0;0;0;0;0;0;17836788;0;17836788;1;Asesor empresarial;Recompra;0;0;14489400;14489400;55792800;0;13886000;20320400;80393700;31338000;136663225;80147500;447520425;1;0;0;0;0;11000000;11000000;0;6417300;0;14062400;20944000;0;63423700;1;0;0;1069600;0;870000;1058000;0;1628000;4765700;0;18061300;0;27452600;1;0;0;0;764400;565300;6181200;2189900;31934600;6556100;10418000;0;58609500;1;Asesor empresarial;Recompra;0;0;0;0;167000;0;0;0;0;0;0;0;167000;1;0;0;0;0;0;0;0;0;0;373100;0;0;373100;1;0;0;0;0;0;885500;1046500;0;0;0;0;0;1932000;1;0;0;0;0;0;516000;309600;103200;103200;103200;103200;1238400;1;Asesor empresarial;Recompra;14613234;147065886;124837191;38816528;291489322;194908458;201169994;76815236;146824738;189904837;413792555;414680814;2254918793;1;41866383;36672217;149723819;158588748;903906353;69481347;275778955;335289271;653982122;321632933;424966855;546243341;3918132344;1;0;0;23129800;3187800;2080000;54226415;7455699;4613000;19483700;17865039;131018100;52928259;315987812;1;0;0;56727000;2832296;14810300;77086849;8320348;43944188;26732996;47417988;103200;277975165;1;Asesor empresarial;Recompra;5;4;4;1;4;4;4;4
